HOUSEID,TDTRPNUM,VEHID,PERSONID,HOMEOWN,HHSIZE,HHFAMINC,DRVRCNT,WRKCOUNT,YOUNGCHILD,LIF_CYC_CAT,R_AGE,EDUC,R_SEX,WORKER,HTPPOPDN,HTEEMPDN,HBPPOPDN,OTEEMPDN,OBPPOPDN,DTEEMPDN,DBPPOPDN,TDWKND,STRTTIME_CAT,TRIPPURP_CAT,WHYTO_CAT,DWELTIME,DWELTIME_CAT,TRPMILES,TRPMILES_CAT,NUMONTRP,NUMONTRP_CAT,GASPRICE,GASPRICE_USD,FUELTYPE_BIN
40023227,2,2,2,1,5,2,2,2,0,2,37,3,2,1,.30000001,.025,.050000001,.025,.30000001,.34999999,1.5,Weekday trip,6 AM - 10 AM,non-home based trip,Work,508,More than 150 minutes,1.411,0-2 miles,1,1 passenger,257.10001,2.5710001,3
40023481,1,3,2,1,4,3,3,2,0,2,44,3,2,1,3,.75,3,.75,3,.75,.75,Weekday trip,12 AM - 6 AM,Home based trip,Social & recreational,60,50-150 minutes,4.8610001,2-5 miles,1,1 passenger,223,2.23,3
40023481,1,2,1,1,4,3,3,2,0,2,44,3,1,1,3,.75,3,.75,3,3,7,Weekday trip,6 AM - 10 AM,Home based trip,Work,194,More than 150 minutes,30.228001,15-1000 miles,1,1 passenger,223,2.23,3
40023481,3,1,2,1,4,3,3,2,0,2,44,3,2,1,3,.75,3,.75,3,.025,.050000001,Weekday trip,6 AM - 10 AM,Home based trip,Work,540,More than 150 minutes,22.077999,15-1000 miles,1,1 passenger,223,2.23,1
40023481,5,3,1,1,4,3,3,2,0,2,44,3,1,1,3,.75,3,.75,3,.75,3,Weekday trip,3 PM - 7 PM,Home based trip,Shopping & Dining,22,15-50 minutes,2.175,2-5 miles,2,2-4 passengers,223,2.23,3
40025125,3,2,1,1,3,2,2,1,1,2,40,3,1,2,1.5,.75,1.5,.75,1.5,.75,3,Weekday trip,3 PM - 7 PM,Home based trip,Shopping & Dining,32,15-50 minutes,1.433,0-2 miles,3,2-4 passengers,223,2.23,3
40025125,3,2,1,1,3,2,2,1,1,2,40,3,1,2,1.5,.75,1.5,.75,1.5,.75,1.5,Weekday trip,10 AM - 3 PM,non-home based trip,Social & recreational,372,More than 150 minutes,.53899997,0-2 miles,2,2-4 passengers,223,2.23,3
40025125,2,2,1,1,3,2,2,1,1,2,40,3,1,2,1.5,.75,1.5,3,7,.75,1.5,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,3,1-15 minutes,2.733,2-5 miles,2,2-4 passengers,223,2.23,3
40025125,1,2,1,1,3,2,2,1,1,2,40,3,1,2,1.5,.75,1.5,.75,1.5,3,7,Weekday trip,6 AM - 10 AM,Home based trip,Social & recreational,86,50-150 minutes,3.1730001,2-5 miles,2,2-4 passengers,223,2.23,3
40025125,1,1,2,1,3,2,2,1,1,2,33,3,2,1,1.5,.75,1.5,.75,1.5,1.5,3,Weekday trip,6 AM - 10 AM,Home based trip,Work,492,More than 150 minutes,4.1370001,2-5 miles,1,1 passenger,223,2.23,1
40025125,4,2,1,1,3,2,2,1,1,2,40,3,1,2,1.5,.75,1.5,.75,1.5,.75,3,Weekday trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,32,15-50 minutes,1.433,0-2 miles,3,2-4 passengers,223,2.23,3
40025562,1,3,2,1,4,3,2,2,1,2,45,1,1,1,.30000001,.075000003,.30000001,.075000003,.30000001,.025,.050000001,Weekend trip,12 AM - 6 AM,Home based trip,Social & recreational,360,More than 150 minutes,93.922997,15-1000 miles,1,1 passenger,246.2,2.4619999,1
40025801,1,2,1,1,2,2,2,1,0,1,71,3,2,2,.30000001,.075000003,.30000001,.075000003,.30000001,1.5,3,Weekend trip,6 AM - 10 AM,Home based trip,Others,75,50-150 minutes,8.2670002,5-15 miles,1,1 passenger,292.10001,2.921,1
40025801,3,2,1,1,2,2,2,1,0,1,71,3,2,2,.30000001,.075000003,.30000001,5,3,5,7,Weekend trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,15,1-15 minutes,1.0319999,0-2 miles,1,1 passenger,292.10001,2.921,1
40025801,2,2,1,1,2,2,2,1,0,1,71,3,2,2,.30000001,.075000003,.30000001,1.5,3,5,3,Weekend trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,20,15-50 minutes,4.0440001,2-5 miles,1,1 passenger,292.10001,2.921,1
40026107,1,3,3,1,3,3,3,3,0,3,21,1,1,1,.75,.34999999,1.5,.34999999,1.5,1.5,3,Weekday trip,10 AM - 3 PM,Home based trip,Errands,8,1-15 minutes,3.7249999,2-5 miles,1,1 passenger,230.60001,2.306,3
40026107,3,3,3,1,3,3,3,3,0,3,21,1,1,1,.75,.34999999,1.5,.75,.75,.34999999,.75,Weekday trip,3 PM - 7 PM,non-home based trip,Work,3,1-15 minutes,3.652,2-5 miles,1,1 passenger,230.60001,2.306,3
40026107,2,3,3,1,3,3,3,3,0,3,21,1,1,1,.75,.34999999,1.5,1.5,3,.75,.75,Weekday trip,3 PM - 7 PM,non-home based trip,Errands,10,1-15 minutes,6.138,5-15 miles,1,1 passenger,230.60001,2.306,3
40026107,1,2,2,1,3,3,3,3,0,3,56,3,2,1,.75,.34999999,1.5,.34999999,1.5,.075000003,.050000001,Weekday trip,6 AM - 10 AM,Home based trip,Work,367,More than 150 minutes,2.8039999,2-5 miles,1,1 passenger,230.60001,2.306,3
40026107,3,1,1,1,3,3,3,3,0,3,57,3,1,1,.75,.34999999,1.5,.34999999,1.5,1.5,7,Weekend trip,7 PM - 12 AM,Home based trip,Social & recreational,201,More than 150 minutes,4.1009998,2-5 miles,2,2-4 passengers,230.60001,2.306,1
40026107,4,3,3,1,3,3,3,3,0,3,21,1,1,1,.75,.34999999,1.5,.34999999,.75,1.5,3,Weekday trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,20,15-50 minutes,5.086,5-15 miles,1,1 passenger,230.60001,2.306,3
40026107,3,1,1,1,3,3,3,3,0,3,57,3,1,1,.75,.34999999,1.5,.34999999,1.5,1.5,7,Weekend trip,7 PM - 12 AM,Home based trip,Social & recreational,201,More than 150 minutes,4.1009998,2-5 miles,2,2-4 passengers,230.60001,2.306,1
40026107,1,1,1,1,3,3,3,3,0,3,57,3,1,1,.75,.34999999,1.5,.34999999,1.5,1.5,3,Weekday trip,10 AM - 3 PM,Home based trip,Shopping & Dining,36,15-50 minutes,2.309,2-5 miles,1,1 passenger,230.60001,2.306,1
40026128,1,1,1,1,2,2,2,2,0,1,27,3,2,1,3,1.5,7,1.5,7,1.5,3,Weekday trip,10 AM - 3 PM,Home based trip,Shopping & Dining,6,1-15 minutes,1.74,0-2 miles,2,2-4 passengers,230.60001,2.306,1
40026305,5,1,1,1,3,2,2,2,0,3,51,2,2,2,7,3,7,1.5,3,.34999999,.75,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,5,1-15 minutes,.89099997,0-2 miles,1,1 passenger,219.89999,2.1989999,3
40026305,2,1,1,1,3,2,2,2,0,3,51,2,2,2,7,3,7,3,7,3,7,Weekday trip,6 AM - 10 AM,non-home based trip,Shopping & Dining,38,15-50 minutes,2.3629999,2-5 miles,1,1 passenger,219.89999,2.1989999,3
40026305,1,2,2,1,3,2,2,2,0,3,55,2,1,1,7,3,7,3,7,.15000001,.30000001,Weekday trip,6 AM - 10 AM,Home based trip,Work,540,More than 150 minutes,15.285,15-1000 miles,1,1 passenger,219.89999,2.1989999,1
40026305,1,1,1,1,3,2,2,2,0,3,51,2,2,2,7,3,7,3,7,3,7,Weekday trip,6 AM - 10 AM,Home based trip,Errands,1,1-15 minutes,3.017,2-5 miles,2,2-4 passengers,219.89999,2.1989999,3
40026305,4,1,1,1,3,2,2,2,0,3,51,2,2,2,7,3,7,3,7,1.5,3,Weekday trip,10 AM - 3 PM,Home based trip,Shopping & Dining,15,1-15 minutes,2.0220001,2-5 miles,1,1 passenger,219.89999,2.1989999,3
40026536,3,2,1,1,1,2,1,1,0,3,44,3,1,1,3,1.5,3,3,7,3,7,Weekend trip,3 PM - 7 PM,non-home based trip,Shopping & Dining,116,50-150 minutes,1.262,0-2 miles,1,1 passenger,274.60001,2.7460001,3
40026536,4,2,1,1,1,2,1,1,0,3,44,3,1,1,3,1.5,3,3,7,5,7,Weekend trip,7 PM - 12 AM,non-home based trip,Errands,20,15-50 minutes,.866,0-2 miles,2,2-4 passengers,274.60001,2.7460001,3
40026536,5,2,1,1,1,2,1,1,0,3,44,3,1,1,3,1.5,3,5,7,.025,.050000001,Weekend trip,7 PM - 12 AM,non-home based trip,Errands,7,1-15 minutes,48.576,15-1000 miles,2,2-4 passengers,274.60001,2.7460001,3
40026536,1,2,1,1,1,2,1,1,0,3,44,3,1,1,3,1.5,3,1.5,3,5,7,Weekend trip,10 AM - 3 PM,Home based trip,Shopping & Dining,75,50-150 minutes,4.48,2-5 miles,3,2-4 passengers,274.60001,2.7460001,3
40026536,2,2,1,1,1,2,1,1,0,3,44,3,1,1,3,1.5,3,5,7,3,7,Weekend trip,10 AM - 3 PM,non-home based trip,Social & recreational,212,More than 150 minutes,31.295,15-1000 miles,3,2-4 passengers,274.60001,2.7460001,3
40026991,1,1,1,1,1,3,1,1,0,3,64,3,2,1,3,1.5,3,1.5,3,.025,.050000001,Weekday trip,10 AM - 3 PM,Home based trip,Others,58,50-150 minutes,13.529,5-15 miles,1,1 passenger,230.8,2.3080001,1
40027167,1,1,2,1,2,2,2,2,0,1,57,1,1,1,7,3,7,3,7,.15000001,.30000001,Weekday trip,12 AM - 6 AM,Home based trip,Work,3,1-15 minutes,7.0279999,5-15 miles,1,1 passenger,227.60001,2.276,3
40027167,7,2,1,1,2,2,2,2,0,1,56,3,2,1,7,3,7,3,7,3,7,Weekday trip,3 PM - 7 PM,Home based trip,Work,41,15-50 minutes,3.6099999,2-5 miles,1,1 passenger,227.60001,2.276,1
40027167,3,2,1,1,2,2,2,2,0,1,56,3,2,1,7,3,7,.75,1.5,.75,1.5,Weekday trip,10 AM - 3 PM,non-home based trip,Work,201,More than 150 minutes,.78200001,0-2 miles,1,1 passenger,227.60001,2.276,1
40027167,1,2,1,1,2,2,2,2,0,1,56,3,2,1,7,3,7,3,7,.75,1.5,Weekday trip,6 AM - 10 AM,Home based trip,Work,243,More than 150 minutes,7.3990002,5-15 miles,1,1 passenger,227.60001,2.276,1
40027167,2,2,1,1,2,2,2,2,0,1,56,3,2,1,7,3,7,.75,1.5,.75,1.5,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,18,15-50 minutes,.78200001,0-2 miles,1,1 passenger,227.60001,2.276,1
40027610,1,1,1,2,2,2,2,0,0,1,61,3,1,2,.75,.34999999,.75,.34999999,.75,.025,.30000001,Weekday trip,10 AM - 3 PM,Home based trip,Others,15,1-15 minutes,12.037,5-15 miles,1,1 passenger,239.60001,2.3960001,1
40027610,4,1,1,2,2,2,2,0,0,1,61,3,1,2,.75,.34999999,.75,.025,.30000001,.75,1.5,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,5,1-15 minutes,10.287,5-15 miles,1,1 passenger,239.60001,2.3960001,1
40027610,1,2,2,2,2,2,2,0,0,1,61,3,2,2,.75,.34999999,.75,.34999999,.75,.075000003,.30000001,Weekday trip,10 AM - 3 PM,Home based trip,Shopping & Dining,15,1-15 minutes,7.9109998,5-15 miles,1,1 passenger,239.60001,2.3960001,3
40027610,5,1,1,2,2,2,2,0,0,1,61,3,1,2,.75,.34999999,.75,.75,1.5,.75,1.5,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,7,1-15 minutes,.149,0-2 miles,1,1 passenger,239.60001,2.3960001,1
40027610,4,2,2,2,2,2,2,0,0,1,61,3,2,2,.75,.34999999,.75,.34999999,.75,.34999999,1.5,Weekday trip,3 PM - 7 PM,Home based trip,Shopping & Dining,10,1-15 minutes,7.5739999,5-15 miles,1,1 passenger,239.60001,2.3960001,3
40027610,2,2,2,2,2,2,2,0,0,1,61,3,2,2,.75,.34999999,.75,.075000003,.30000001,.075000003,.30000001,Weekday trip,10 AM - 3 PM,non-home based trip,Social & recreational,60,50-150 minutes,4.165,2-5 miles,1,1 passenger,239.60001,2.3960001,3
40027610,3,1,1,2,2,2,2,0,0,1,61,3,1,2,.75,.34999999,.75,.025,.30000001,.025,.30000001,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,35,15-50 minutes,.219,0-2 miles,1,1 passenger,239.60001,2.3960001,1
40027610,7,1,1,2,2,2,2,0,0,1,61,3,1,2,.75,.34999999,.75,.34999999,.75,.15000001,.30000001,Weekday trip,3 PM - 7 PM,Home based trip,Shopping & Dining,5,1-15 minutes,4.6479998,2-5 miles,1,1 passenger,239.60001,2.3960001,1
40027610,5,2,2,2,2,2,2,0,0,1,61,3,2,2,.75,.34999999,.75,.34999999,1.5,.075000003,.30000001,Weekday trip,3 PM - 7 PM,non-home based trip,Social & recreational,70,50-150 minutes,4.5019999,2-5 miles,1,1 passenger,239.60001,2.3960001,3
40027610,2,1,1,2,2,2,2,0,0,1,61,3,1,2,.75,.34999999,.75,.025,.30000001,.025,.30000001,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,5,1-15 minutes,.95200002,0-2 miles,1,1 passenger,239.60001,2.3960001,1
40028093,3,2,2,1,4,2,2,2,0,2,48,3,2,1,3,1.5,3,1.5,3,1.5,7,Weekday trip,10 AM - 3 PM,Home based trip,Errands,10,1-15 minutes,.58600003,0-2 miles,1,1 passenger,230.60001,2.306,1
40028093,2,1,1,1,4,2,2,2,0,2,51,2,1,1,3,1.5,3,.15000001,.30000001,.15000001,1.5,Weekday trip,6 AM - 10 AM,non-home based trip,Work,630,More than 150 minutes,11.907,5-15 miles,1,1 passenger,230.60001,2.306,3
40028093,1,2,2,1,4,2,2,2,0,2,48,3,2,1,3,1.5,3,1.5,3,1.5,7,Weekday trip,6 AM - 10 AM,Home based trip,Errands,1,1-15 minutes,.58600003,0-2 miles,2,2-4 passengers,230.60001,2.306,1
40028093,1,1,1,1,4,2,2,2,0,2,51,2,1,1,3,1.5,3,1.5,3,.15000001,.30000001,Weekday trip,6 AM - 10 AM,Home based trip,Errands,1,1-15 minutes,2.158,2-5 miles,2,2-4 passengers,230.60001,2.306,3
40028327,2,3,1,1,3,2,3,0,0,1,66,3,1,2,17,5,7,.025,.050000001,5,17,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,15,1-15 minutes,184.091,15-1000 miles,2,2-4 passengers,271.20001,2.7120001,3
40028327,1,3,1,1,3,2,3,0,0,1,66,3,1,2,17,5,7,5,7,.025,.050000001,Weekday trip,6 AM - 10 AM,Home based trip,Others,15,1-15 minutes,115.962,15-1000 miles,2,2-4 passengers,271.20001,2.7120001,3
40028327,2,3,1,1,3,2,3,0,0,1,66,3,1,2,17,5,7,.025,.050000001,5,17,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,15,1-15 minutes,184.091,15-1000 miles,2,2-4 passengers,271.20001,2.7120001,3
40028327,1,3,1,1,3,2,3,0,0,1,66,3,1,2,17,5,7,5,7,.025,.050000001,Weekday trip,6 AM - 10 AM,Home based trip,Errands,15,1-15 minutes,115.962,15-1000 miles,2,2-4 passengers,271.20001,2.7120001,3
40028428,2,2,1,1,2,2,2,0,0,1,73,3,1,2,7,3,7,3,7,5,7,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,70,50-150 minutes,2.1500001,2-5 miles,2,2-4 passengers,227.89999,2.279,1
40028428,4,2,1,1,2,2,2,0,0,1,73,3,1,2,7,3,7,5,7,5,7,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,70,50-150 minutes,.486,0-2 miles,2,2-4 passengers,227.89999,2.279,1
40028428,2,2,1,1,2,2,2,0,0,1,73,3,1,2,7,3,7,3,7,5,7,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,60,50-150 minutes,2.1500001,2-5 miles,2,2-4 passengers,227.89999,2.279,1
40028428,5,2,1,1,2,2,2,0,0,1,73,3,1,2,7,3,7,5,7,.75,.30000001,Weekday trip,3 PM - 7 PM,non-home based trip,Errands,40,15-50 minutes,10.9,5-15 miles,2,2-4 passengers,227.89999,2.279,1
40028428,5,2,1,1,2,2,2,0,0,1,73,3,1,2,7,3,7,5,7,.75,.30000001,Weekday trip,3 PM - 7 PM,non-home based trip,Errands,40,15-50 minutes,10.9,5-15 miles,2,2-4 passengers,227.89999,2.279,1
40028428,4,2,1,1,2,2,2,0,0,1,73,3,1,2,7,3,7,5,7,5,7,Weekday trip,10 AM - 3 PM,non-home based trip,Shopping & Dining,70,50-150 minutes,.486,0-2 miles,2,2-4 passengers,227.89999,2.279,1
